year,ssp,Nt,GCM,counts
1965.0,picontrol,Nt25,ipsl-cm6a-lr,224577950.95532745
1966.0,picontrol,Nt25,ipsl-cm6a-lr,224684022.37508345
1967.0,picontrol,Nt25,ipsl-cm6a-lr,225927950.50209764
1968.0,picontrol,Nt25,ipsl-cm6a-lr,220433561.36631608
1969.0,picontrol,Nt25,ipsl-cm6a-lr,222566246.9857557
1970.0,picontrol,Nt25,ipsl-cm6a-lr,222357809.34445336
1971.0,picontrol,Nt25,ipsl-cm6a-lr,222829887.42271608
1972.0,picontrol,Nt25,ipsl-cm6a-lr,231831407.0759085
1973.0,picontrol,Nt25,ipsl-cm6a-lr,231268883.16493616
1974.0,picontrol,Nt25,ipsl-cm6a-lr,236137096.12616745
1975.0,picontrol,Nt25,ipsl-cm6a-lr,242234391.44542813
1976.0,picontrol,Nt25,ipsl-cm6a-lr,242213265.586483
1977.0,picontrol,Nt25,ipsl-cm6a-lr,240738202.59084177
1978.0,picontrol,Nt25,ipsl-cm6a-lr,238279843.98287868
1979.0,picontrol,Nt25,ipsl-cm6a-lr,235424739.7721401
1980.0,picontrol,Nt25,ipsl-cm6a-lr,233809694.0587152
1981.0,picontrol,Nt25,ipsl-cm6a-lr,232756530.7658301
1982.0,picontrol,Nt25,ipsl-cm6a-lr,232318718.88487455
1983.0,picontrol,Nt25,ipsl-cm6a-lr,234629211.2140844
1984.0,picontrol,Nt25,ipsl-cm6a-lr,232862369.7672441
1985.0,picontrol,Nt25,ipsl-cm6a-lr,236196964.58802336
1986.0,picontrol,Nt25,ipsl-cm6a-lr,241809983.95753413
1987.0,picontrol,Nt25,ipsl-cm6a-lr,240957839.0396649
1988.0,picontrol,Nt25,ipsl-cm6a-lr,243101207.25984937
1989.0,picontrol,Nt25,ipsl-cm6a-lr,242281196.5119897
1990.0,picontrol,Nt25,ipsl-cm6a-lr,241763455.3871857
1991.0,picontrol,Nt25,ipsl-cm6a-lr,242287488.75147644
1992.0,picontrol,Nt25,ipsl-cm6a-lr,241123509.0284425
1993.0,picontrol,Nt25,ipsl-cm6a-lr,241562581.10330895
1994.0,picontrol,Nt25,ipsl-cm6a-lr,244688548.73125
1995.0,picontrol,Nt25,ipsl-cm6a-lr,244957504.07556164
1996.0,picontrol,Nt25,ipsl-cm6a-lr,245534506.6024385
1997.0,picontrol,Nt25,ipsl-cm6a-lr,236748333.0888692
1998.0,picontrol,Nt25,ipsl-cm6a-lr,239203371.3210901
1999.0,picontrol,Nt25,ipsl-cm6a-lr,240502728.6719365
2000.0,picontrol,Nt25,ipsl-cm6a-lr,234620083.8693207
2001.0,picontrol,Nt25,ipsl-cm6a-lr,238811447.70396703
2002.0,picontrol,Nt25,ipsl-cm6a-lr,241744788.3386193
2003.0,picontrol,Nt25,ipsl-cm6a-lr,240783258.4356838
2004.0,picontrol,Nt25,ipsl-cm6a-lr,241448752.1010324
2005.0,picontrol,Nt25,ipsl-cm6a-lr,239338248.8052853
2006.0,picontrol,Nt25,ipsl-cm6a-lr,236801000.87642503
2007.0,picontrol,Nt25,ipsl-cm6a-lr,235344009.84544283
2008.0,picontrol,Nt25,ipsl-cm6a-lr,233864532.90826103
2009.0,picontrol,Nt25,ipsl-cm6a-lr,233568223.5905648
2010.0,picontrol,Nt25,ipsl-cm6a-lr,233221555.0851112
2011.0,picontrol,Nt25,ipsl-cm6a-lr,232878622.9431406
2012.0,picontrol,Nt25,ipsl-cm6a-lr,237654911.5404465
2013.0,picontrol,Nt25,ipsl-cm6a-lr,240119504.9966883
2014.0,picontrol,Nt25,ipsl-cm6a-lr,237124877.6817842
