year,ssp,Nt,GCM,counts
2038.0,ssp585,Nt25,mpi-esm1-2-hr,
2039.0,ssp585,Nt25,mpi-esm1-2-hr,
2040.0,ssp585,Nt25,mpi-esm1-2-hr,
2041.0,ssp585,Nt25,mpi-esm1-2-hr,
2042.0,ssp585,Nt25,mpi-esm1-2-hr,
2043.0,ssp585,Nt25,mpi-esm1-2-hr,
2044.0,ssp585,Nt25,mpi-esm1-2-hr,
2045.0,ssp585,Nt25,mpi-esm1-2-hr,
2046.0,ssp585,Nt25,mpi-esm1-2-hr,
2047.0,ssp585,Nt25,mpi-esm1-2-hr,
2048.0,ssp585,Nt25,mpi-esm1-2-hr,
2049.0,ssp585,Nt25,mpi-esm1-2-hr,
2050.0,ssp585,Nt25,mpi-esm1-2-hr,
