year,ssp,Nt,GCM,counts
1945.0,picontrol,Nt25,ipsl-cm6a-lr,
1946.0,picontrol,Nt25,ipsl-cm6a-lr,
1947.0,picontrol,Nt25,ipsl-cm6a-lr,
1948.0,picontrol,Nt25,ipsl-cm6a-lr,
1949.0,picontrol,Nt25,ipsl-cm6a-lr,
1950.0,picontrol,Nt25,ipsl-cm6a-lr,
1951.0,picontrol,Nt25,ipsl-cm6a-lr,
1952.0,picontrol,Nt25,ipsl-cm6a-lr,
1953.0,picontrol,Nt25,ipsl-cm6a-lr,
1954.0,picontrol,Nt25,ipsl-cm6a-lr,
1955.0,picontrol,Nt25,ipsl-cm6a-lr,
1956.0,picontrol,Nt25,ipsl-cm6a-lr,
1957.0,picontrol,Nt25,ipsl-cm6a-lr,
1958.0,picontrol,Nt25,ipsl-cm6a-lr,
1959.0,picontrol,Nt25,ipsl-cm6a-lr,
1960.0,picontrol,Nt25,ipsl-cm6a-lr,
1961.0,picontrol,Nt25,ipsl-cm6a-lr,
1962.0,picontrol,Nt25,ipsl-cm6a-lr,
1963.0,picontrol,Nt25,ipsl-cm6a-lr,
1964.0,picontrol,Nt25,ipsl-cm6a-lr,
1965.0,picontrol,Nt25,ipsl-cm6a-lr,
1966.0,picontrol,Nt25,ipsl-cm6a-lr,
1967.0,picontrol,Nt25,ipsl-cm6a-lr,
1968.0,picontrol,Nt25,ipsl-cm6a-lr,
1969.0,picontrol,Nt25,ipsl-cm6a-lr,
1970.0,picontrol,Nt25,ipsl-cm6a-lr,
1971.0,picontrol,Nt25,ipsl-cm6a-lr,
1972.0,picontrol,Nt25,ipsl-cm6a-lr,
1973.0,picontrol,Nt25,ipsl-cm6a-lr,
1974.0,picontrol,Nt25,ipsl-cm6a-lr,
1975.0,picontrol,Nt25,ipsl-cm6a-lr,
1976.0,picontrol,Nt25,ipsl-cm6a-lr,
1977.0,picontrol,Nt25,ipsl-cm6a-lr,
1978.0,picontrol,Nt25,ipsl-cm6a-lr,
1979.0,picontrol,Nt25,ipsl-cm6a-lr,
1980.0,picontrol,Nt25,ipsl-cm6a-lr,
1981.0,picontrol,Nt25,ipsl-cm6a-lr,
1982.0,picontrol,Nt25,ipsl-cm6a-lr,
1983.0,picontrol,Nt25,ipsl-cm6a-lr,
1984.0,picontrol,Nt25,ipsl-cm6a-lr,
1985.0,picontrol,Nt25,ipsl-cm6a-lr,
1986.0,picontrol,Nt25,ipsl-cm6a-lr,
1987.0,picontrol,Nt25,ipsl-cm6a-lr,
1988.0,picontrol,Nt25,ipsl-cm6a-lr,
1989.0,picontrol,Nt25,ipsl-cm6a-lr,
1990.0,picontrol,Nt25,ipsl-cm6a-lr,
1991.0,picontrol,Nt25,ipsl-cm6a-lr,
1992.0,picontrol,Nt25,ipsl-cm6a-lr,
1993.0,picontrol,Nt25,ipsl-cm6a-lr,
1994.0,picontrol,Nt25,ipsl-cm6a-lr,
1995.0,picontrol,Nt25,ipsl-cm6a-lr,
1996.0,picontrol,Nt25,ipsl-cm6a-lr,
1997.0,picontrol,Nt25,ipsl-cm6a-lr,
1998.0,picontrol,Nt25,ipsl-cm6a-lr,
1999.0,picontrol,Nt25,ipsl-cm6a-lr,
2000.0,picontrol,Nt25,ipsl-cm6a-lr,
2001.0,picontrol,Nt25,ipsl-cm6a-lr,
2002.0,picontrol,Nt25,ipsl-cm6a-lr,
2003.0,picontrol,Nt25,ipsl-cm6a-lr,
2004.0,picontrol,Nt25,ipsl-cm6a-lr,
2005.0,picontrol,Nt25,ipsl-cm6a-lr,
2006.0,picontrol,Nt25,ipsl-cm6a-lr,
2007.0,picontrol,Nt25,ipsl-cm6a-lr,
2008.0,picontrol,Nt25,ipsl-cm6a-lr,
2009.0,picontrol,Nt25,ipsl-cm6a-lr,
2010.0,picontrol,Nt25,ipsl-cm6a-lr,
2011.0,picontrol,Nt25,ipsl-cm6a-lr,
2012.0,picontrol,Nt25,ipsl-cm6a-lr,
2013.0,picontrol,Nt25,ipsl-cm6a-lr,
2014.0,picontrol,Nt25,ipsl-cm6a-lr,
2015.0,picontrol,Nt25,ipsl-cm6a-lr,
2016.0,picontrol,Nt25,ipsl-cm6a-lr,
2017.0,picontrol,Nt25,ipsl-cm6a-lr,
2018.0,picontrol,Nt25,ipsl-cm6a-lr,
2019.0,picontrol,Nt25,ipsl-cm6a-lr,
2020.0,picontrol,Nt25,ipsl-cm6a-lr,
2021.0,picontrol,Nt25,ipsl-cm6a-lr,
2022.0,picontrol,Nt25,ipsl-cm6a-lr,
2023.0,picontrol,Nt25,ipsl-cm6a-lr,
2024.0,picontrol,Nt25,ipsl-cm6a-lr,
2025.0,picontrol,Nt25,ipsl-cm6a-lr,
2026.0,picontrol,Nt25,ipsl-cm6a-lr,
2027.0,picontrol,Nt25,ipsl-cm6a-lr,
2028.0,picontrol,Nt25,ipsl-cm6a-lr,
2029.0,picontrol,Nt25,ipsl-cm6a-lr,
2030.0,picontrol,Nt25,ipsl-cm6a-lr,
2031.0,picontrol,Nt25,ipsl-cm6a-lr,
2032.0,picontrol,Nt25,ipsl-cm6a-lr,
2033.0,picontrol,Nt25,ipsl-cm6a-lr,
2034.0,picontrol,Nt25,ipsl-cm6a-lr,
2035.0,picontrol,Nt25,ipsl-cm6a-lr,
2036.0,picontrol,Nt25,ipsl-cm6a-lr,
2037.0,picontrol,Nt25,ipsl-cm6a-lr,
2038.0,picontrol,Nt25,ipsl-cm6a-lr,
2039.0,picontrol,Nt25,ipsl-cm6a-lr,
2040.0,picontrol,Nt25,ipsl-cm6a-lr,
2041.0,picontrol,Nt25,ipsl-cm6a-lr,
2042.0,picontrol,Nt25,ipsl-cm6a-lr,
2043.0,picontrol,Nt25,ipsl-cm6a-lr,
2044.0,picontrol,Nt25,ipsl-cm6a-lr,
2045.0,picontrol,Nt25,ipsl-cm6a-lr,
2046.0,picontrol,Nt25,ipsl-cm6a-lr,
2047.0,picontrol,Nt25,ipsl-cm6a-lr,
2048.0,picontrol,Nt25,ipsl-cm6a-lr,
2049.0,picontrol,Nt25,ipsl-cm6a-lr,
2050.0,picontrol,Nt25,ipsl-cm6a-lr,
