year,ssp,Nt,GCM,counts
2015.0,picontrol,Nt25,ukesm1-0-ll,
2016.0,picontrol,Nt25,ukesm1-0-ll,
2017.0,picontrol,Nt25,ukesm1-0-ll,
2018.0,picontrol,Nt25,ukesm1-0-ll,
2019.0,picontrol,Nt25,ukesm1-0-ll,
2020.0,picontrol,Nt25,ukesm1-0-ll,
2021.0,picontrol,Nt25,ukesm1-0-ll,
2022.0,picontrol,Nt25,ukesm1-0-ll,
2023.0,picontrol,Nt25,ukesm1-0-ll,
2024.0,picontrol,Nt25,ukesm1-0-ll,
2025.0,picontrol,Nt25,ukesm1-0-ll,
2026.0,picontrol,Nt25,ukesm1-0-ll,
2027.0,picontrol,Nt25,ukesm1-0-ll,
2028.0,picontrol,Nt25,ukesm1-0-ll,
2029.0,picontrol,Nt25,ukesm1-0-ll,
2030.0,picontrol,Nt25,ukesm1-0-ll,
2031.0,picontrol,Nt25,ukesm1-0-ll,
2032.0,picontrol,Nt25,ukesm1-0-ll,
2033.0,picontrol,Nt25,ukesm1-0-ll,
2034.0,picontrol,Nt25,ukesm1-0-ll,
2035.0,picontrol,Nt25,ukesm1-0-ll,
2036.0,picontrol,Nt25,ukesm1-0-ll,
2037.0,picontrol,Nt25,ukesm1-0-ll,
2038.0,picontrol,Nt25,ukesm1-0-ll,
2039.0,picontrol,Nt25,ukesm1-0-ll,
2040.0,picontrol,Nt25,ukesm1-0-ll,
2041.0,picontrol,Nt25,ukesm1-0-ll,
2042.0,picontrol,Nt25,ukesm1-0-ll,
2043.0,picontrol,Nt25,ukesm1-0-ll,
2044.0,picontrol,Nt25,ukesm1-0-ll,
2045.0,picontrol,Nt25,ukesm1-0-ll,
2046.0,picontrol,Nt25,ukesm1-0-ll,
2047.0,picontrol,Nt25,ukesm1-0-ll,
2048.0,picontrol,Nt25,ukesm1-0-ll,
2049.0,picontrol,Nt25,ukesm1-0-ll,
2050.0,picontrol,Nt25,ukesm1-0-ll,
