year,ssp,Nt,GCM,counts
2007.0,ssp585,Nt25,mri-esm2-0,3310383969.7896748
2008.0,ssp585,Nt25,mri-esm2-0,3383715952.200857
2009.0,ssp585,Nt25,mri-esm2-0,3449382200.588517
2010.0,ssp585,Nt25,mri-esm2-0,3523150779.3293414
2011.0,ssp585,Nt25,mri-esm2-0,3604353632.032996
2012.0,ssp585,Nt25,mri-esm2-0,3681925362.376343
2013.0,ssp585,Nt25,mri-esm2-0,3761381505.193053
2014.0,ssp585,Nt25,mri-esm2-0,3830924905.487344
2015.0,ssp585,Nt25,mri-esm2-0,3908532046.715331
2016.0,ssp585,Nt25,mri-esm2-0,3979301759.811976
2017.0,ssp585,Nt25,mri-esm2-0,4051354871.2316713
2018.0,ssp585,Nt25,mri-esm2-0,4118258180.539753
2019.0,ssp585,Nt25,mri-esm2-0,4191300243.648944
2020.0,ssp585,Nt25,mri-esm2-0,4254156203.101724
2021.0,ssp585,Nt25,mri-esm2-0,4320740504.082432
2022.0,ssp585,Nt25,mri-esm2-0,4381087822.678585
2023.0,ssp585,Nt25,mri-esm2-0,4442403914.710508
2024.0,ssp585,Nt25,mri-esm2-0,4502789960.811258
2025.0,ssp585,Nt25,mri-esm2-0,4565389404.53112
2026.0,ssp585,Nt25,mri-esm2-0,4614796890.452833
2027.0,ssp585,Nt25,mri-esm2-0,4672156565.320751
2028.0,ssp585,Nt25,mri-esm2-0,4728452855.999477
2029.0,ssp585,Nt25,mri-esm2-0,4777889427.424051
2030.0,ssp585,Nt25,mri-esm2-0,4834688504.631205
2031.0,ssp585,Nt25,mri-esm2-0,4890503477.916374
2032.0,ssp585,Nt25,mri-esm2-0,4938483899.675425
2033.0,ssp585,Nt25,mri-esm2-0,4990106865.978771
2034.0,ssp585,Nt25,mri-esm2-0,5044371925.744112
2035.0,ssp585,Nt25,mri-esm2-0,5099213049.05298
2036.0,ssp585,Nt25,mri-esm2-0,5148299520.778322
2037.0,ssp585,Nt25,mri-esm2-0,5194324446.350369
2038.0,ssp585,Nt25,mri-esm2-0,5234219436.692824
2039.0,ssp585,Nt25,mri-esm2-0,5272885916.326031
2040.0,ssp585,Nt25,mri-esm2-0,5321437362.101673
2041.0,ssp585,Nt25,mri-esm2-0,5355344793.360472
2042.0,ssp585,Nt25,mri-esm2-0,5397952874.967669
2043.0,ssp585,Nt25,mri-esm2-0,5434036485.836763
2044.0,ssp585,Nt25,mri-esm2-0,5465492730.229796
2045.0,ssp585,Nt25,mri-esm2-0,5506239527.553038
2046.0,ssp585,Nt25,mri-esm2-0,5537941887.28904
2047.0,ssp585,Nt25,mri-esm2-0,5574072187.384766
2048.0,ssp585,Nt25,mri-esm2-0,5609265866.775875
2049.0,ssp585,Nt25,mri-esm2-0,5643655184.240826
2050.0,ssp585,Nt25,mri-esm2-0,5683197598.394489
