year,ssp,Nt,GCM,counts
2041.0,ssp585,Nt25,ipsl-cm6a-lr,
2042.0,ssp585,Nt25,ipsl-cm6a-lr,
2043.0,ssp585,Nt25,ipsl-cm6a-lr,
2044.0,ssp585,Nt25,ipsl-cm6a-lr,
2045.0,ssp585,Nt25,ipsl-cm6a-lr,
2046.0,ssp585,Nt25,ipsl-cm6a-lr,
2047.0,ssp585,Nt25,ipsl-cm6a-lr,
2048.0,ssp585,Nt25,ipsl-cm6a-lr,
2049.0,ssp585,Nt25,ipsl-cm6a-lr,
2050.0,ssp585,Nt25,ipsl-cm6a-lr,
